javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:162	code span	12-deno/02-testing.md	javascript-deno-guidelines/guides/12-deno/12-deno/02-testing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:164	code span	12-deno/02-testing.md	javascript-deno-guidelines/guides/12-deno/12-deno/02-testing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:205	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:205	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/12-deno/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:237	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/12-deno/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:258	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:347	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:378	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:657	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:658	code span	12-deno/02-testing.md	javascript-deno-guidelines/guides/12-deno/12-deno/02-testing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:659	code span	12-deno/04-publishing.md	javascript-deno-guidelines/guides/12-deno/12-deno/04-publishing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-03-task-runner.md:660	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/12-deno/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-02-testing.md:761	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-02-testing.md:877	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-01-runtime-basics.md:416	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/12-deno/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-01-runtime-basics.md:923	code span	12-deno/02-testing.md	javascript-deno-guidelines/guides/12-deno/12-deno/02-testing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-01-runtime-basics.md:924	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/12-deno/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-01-runtime-basics.md:925	code span	12-deno/04-publishing.md	javascript-deno-guidelines/guides/12-deno/12-deno/04-publishing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-04-publishing.md:445	code span	12-deno/02-testing.md	javascript-deno-guidelines/guides/12-deno/12-deno/02-testing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-04-publishing.md:484	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/12-deno/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-04-publishing.md:612	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-04-publishing.md:613	code span	12-deno/02-testing.md	javascript-deno-guidelines/guides/12-deno/12-deno/02-testing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/12-deno/12-04-publishing.md:614	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/12-deno/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/02-api-design.md:985	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:36	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:84	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:110	code span	12-deno/04-publishing.md	javascript-deno-guidelines/guides/12-deno/04-publishing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:136	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:161	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:185	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:205	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:238	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:260	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:278	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:298	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:318	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:341	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:365	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:388	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:495	code span	12-deno/02-testing.md	javascript-deno-guidelines/guides/12-deno/02-testing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:513	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:513	code span	13-biome/03-formatting.md	javascript-deno-guidelines/guides/13-biome/03-formatting.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:531	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:554	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:578	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:599	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:685	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:686	code span	12-deno/02-testing.md	javascript-deno-guidelines/guides/12-deno/02-testing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:687	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:688	code span	12-deno/04-publishing.md	javascript-deno-guidelines/guides/12-deno/04-publishing.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/14-no-node-boundary.md:689	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-02-lint-rules.md:637	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/13-biome/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-02-lint-rules.md:638	code span	13-biome/03-formatting.md	javascript-deno-guidelines/guides/13-biome/13-biome/03-formatting.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:50	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/13-biome/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:50	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/13-biome/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:296	code span	13-biome/02-lint-rules.md	javascript-deno-guidelines/guides/13-biome/13-biome/02-lint-rules.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:331	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/13-biome/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:444	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/13-biome/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:444	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/13-biome/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:478	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/13-biome/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:572	code span	13-biome/03-formatting.md	javascript-deno-guidelines/guides/13-biome/13-biome/03-formatting.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:628	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/13-biome/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:629	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/13-biome/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:630	code span	13-biome/02-lint-rules.md	javascript-deno-guidelines/guides/13-biome/13-biome/02-lint-rules.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-01-setup.md:631	code span	13-biome/03-formatting.md	javascript-deno-guidelines/guides/13-biome/13-biome/03-formatting.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-03-formatting.md:50	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/13-biome/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-03-formatting.md:51	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/13-biome/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-03-formatting.md:255	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/13-biome/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-03-formatting.md:334	code span	13-biome/02-lint-rules.md	javascript-deno-guidelines/guides/13-biome/13-biome/02-lint-rules.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-03-formatting.md:441	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/13-biome/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-03-formatting.md:442	code span	13-biome/02-lint-rules.md	javascript-deno-guidelines/guides/13-biome/13-biome/02-lint-rules.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/13-biome/13-03-formatting.md:443	code span	12-deno/03-task-runner.md	javascript-deno-guidelines/guides/13-biome/12-deno/03-task-runner.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/03-error-handling.md:938	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/07-async-concurrency.md:1114	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/05-type-discipline.md:972	code span	13-biome/02-lint-rules.md	javascript-deno-guidelines/guides/13-biome/02-lint-rules.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/05-type-discipline.md:973	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/01-core-idioms.md:951	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/10-project-structure.md:480	code span	13-biome/01-setup.md	javascript-deno-guidelines/guides/13-biome/01-setup.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
javascript-deno-guidelines	warning	bundled-reference	guides/10-project-structure.md:794	code span	12-deno/01-runtime-basics.md	javascript-deno-guidelines/guides/12-deno/01-runtime-basics.md	transitional-warning	guide exists under package guides/ layout; Arc 02 will harmonise source or staging paths
